1470,1590,1574;1470,1590,1575;1470,1574,1575;1575,1590,1574
1470,1574,1469;1470,1574,1454;1470,1469,1454;1454,1574,1469
1470,1575,1574;1470,1575,1454;1470,1574,1454;1454,1575,1574
1470,1589,1469;1470,1589,1574;1470,1469,1574;1574,1589,1469
1470,1455,1575;1470,1455,1454;1470,1575,1454;1454,1455,1575
1470,1589,1574;1470,1589,1590;1470,1574,1590;1590,1589,1574
1470,1576,1590;1470,1576,1575;1470,1590,1575;1575,1576,1590
1470,1456,1591;1470,1456,1576;1470,1591,1576;1576,1456,1591
1470,1456,1576;1470,1456,1575;1470,1576,1575;1575,1456,1576
1470,1576,1591;1470,1576,1590;1470,1591,1590;1590,1576,1591
1470,1456,1471;1470,1456,1591;1470,1471,1591;1591,1456,1471
1470,1455,1456;1470,1455,1575;1470,1456,1575;1575,1455,1456
1470,1604,1605;1470,1604,1485;1470,1605,1485;1485,1604,1605
1470,1590,1605;1470,1590,1604;1470,1605,1604;1604,1590,1605
1470,1484,1469;1470,1484,1604;1470,1469,1604;1604,1484,1469
1470,1469,1589;1470,1469,1604;1470,1589,1604;1604,1469,1589
1470,1484,1604;1470,1484,1485;1470,1604,1485;1485,1484,1604
1470,1589,1590;1470,1589,1604;1470,1590,1604;1604,1589,1590
1470,1606,1486;1470,1606,1485;1470,1486,1485;1485,1606,1486
1470,1605,1590;1470,1605,1606;1470,1590,1606;1606,1605,1590
1470,1605,1606;1470,1605,1485;1470,1606,1485;1485,1605,1606
1470,1591,1486;1470,1591,1606;1470,1486,1606;1606,1591,1486
1470,1590,1591;1470,1590,1606;1470,1591,1606;1606,1590,1591
1470,1591,1471;1470,1591,1486;1470,1471,1486;1486,1591,1471
1470,1469,1349;1470,1469,1454;1470,1349,1454;1454,1469,1349
1470,1349,1334;1470,1349,1454;1470,1334,1454;1454,1349,1334
1470,1335,1334;1470,1335,1350;1470,1334,1350;1350,1335,1334
1470,1350,1334;1470,1350,1349;1470,1334,1349;1349,1350,1334
1470,1334,1455;1470,1334,1454;1470,1455,1454;1454,1334,1455
1470,1335,1455;1470,1335,1334;1470,1455,1334;1334,1335,1455
1470,1365,1364;1470,1365,1485;1470,1364,1485;1485,1365,1364
1470,1349,1364;1470,1349,1365;1470,1364,1365;1365,1349,1364
1470,1469,1364;1470,1469,1349;1470,1364,1349;1349,1469,1364
1470,1469,1484;1470,1469,1364;1470,1484,1364;1364,1469,1484
1470,1350,1349;1470,1350,1365;1470,1349,1365;1365,1350,1349
1470,1364,1484;1470,1364,1485;1470,1484,1485;1485,1364,1484
1470,1486,1366;1470,1486,1365;1470,1366,1365;1365,1486,1366
1470,1351,1350;1470,1351,1366;1470,1350,1366;1366,1351,1350
1470,1366,1350;1470,1366,1365;1470,1350,1365;1365,1366,1350
1470,1486,1365;1470,1486,1485;1470,1365,1485;1485,1486,1365
1470,1351,1366;1470,1351,1486;1470,1366,1486;1486,1351,1366
1470,1471,1351;1470,1471,1486;1470,1351,1486;1486,1471,1351
1563,1683,1682;1563,1683,1;1563,1682,1;1,1683,1682
1563,1682,1562;1563,1682,1;1563,1562,1;1,1682,1562
1563,1684,1683;1563,1684,1;1563,1683,1;1,1684,1683
1563,1564,1684;1563,1564,1;1563,1684,1;1,1564,1684
1563,1562,1442;1563,1562,1;1563,1442,1;1,1562,1442
1563,1442,1443;1563,1442,1;1563,1443,1;1,1442,1443
1563,1443,1444;1563,1443,1;1563,1444,1;1,1443,1444
1563,1444,1564;1563,1444,1;1563,1564,1;1,1444,1564
6,125,5;6,125,1;6,5,1;1,125,5
6,126,125;6,126,1;6,125,1;1,126,125
6,127,126;6,127,1;6,126,1;1,127,126
6,7,127;6,7,1;6,127,1;1,7,127
6,141,21;6,141,20;6,21,20;20,141,21
6,125,140;6,125,20;6,140,20;20,125,140
6,5,125;6,5,20;6,125,20;20,5,125
6,125,126;6,125,141;6,126,141;141,125,126
6,140,125;6,140,141;6,125,141;141,140,125
6,140,141;6,140,20;6,141,20;20,140,141
6,126,127;6,126,141;6,127,141;141,126,127
6,21,141;6,21,22;6,141,22;22,21,141
6,142,127;6,142,22;6,127,22;22,142,127
6,127,7;6,127,22;6,7,22;22,127,7
6,127,142;6,127,141;6,142,141;141,127,142
6,141,142;6,141,22;6,142,22;22,141,142
362,256,242;362,256,1;362,242,1;1,256,242
362,376,256;362,376,1;362,256,1;1,376,256
484,365,485;484,365,1;484,485,1;1,365,485
484,364,365;484,364,1;484,365,1;1,364,365
1246,1247,1367;1246,1247,1352;1246,1367,1352;1352,1247,1367
1246,1367,1366;1246,1367,1352;1246,1366,1352;1352,1367,1366
1246,1232,1247;1246,1232,1352;1246,1247,1352;1352,1232,1247
1246,1381,1367;1246,1381,1247;1246,1367,1247;1247,1381,1367
1246,1367,1381;1246,1367,1366;1246,1381,1366;1366,1367,1381
1246,1261,1381;1246,1261,1247;1246,1381,1247;1247,1261,1381
1246,1366,1380;1246,1366,1365;1246,1380,1365;1365,1366,1380
1246,1380,1260;1246,1380,1365;1246,1260,1365;1365,1380,1260
1246,1381,1260;1246,1381,1380;1246,1260,1380;1380,1381,1260
1246,1366,1381;1246,1366,1380;1246,1381,1380;1380,1366,1381
1246,1260,1245;1246,1260,1365;1246,1245,1365;1365,1260,1245
1246,1381,1261;1246,1381,1260;1246,1261,1260;1260,1381,1261
257,376,391;257,376,271;257,391,271;271,376,391
257,362,376;257,362,242;257,376,242;242,362,376
257,256,376;257,256,271;257,376,271;271,256,376
257,391,376;257,391,377;257,376,377;377,391,376
257,376,256;257,376,242;257,256,242;242,376,256
257,376,362;257,376,377;257,362,377;377,376,362
392,512,541;392,512,526;392,541,526;526,512,541
392,541,421;392,541,526;392,421,526;526,541,421
392,421,406;392,421,526;392,406,526;526,421,406
392,512,527;392,512,541;392,527,541;541,512,527
392,527,421;392,527,541;392,421,541;541,527,421
392,527,407;392,527,421;392,407,421;421,527,407
392,527,512;392,527,513;392,512,513;513,527,512
392,408,528;392,408,513;392,528,513;513,408,528
392,408,407;392,408,527;392,407,527;527,408,407
392,528,408;392,528,527;392,408,527;527,528,408
392,528,527;392,528,513;392,527,513;513,528,527
392,393,408;392,393,513;392,408,513;513,393,408
392,497,512;392,497,526;392,512,526;526,497,512
392,391,511;392,391,406;392,511,406;406,391,511
392,511,497;392,511,526;392,497,526;526,511,497
392,497,511;392,497,377;392,511,377;377,497,511
392,406,511;392,406,526;392,511,526;526,406,511
392,511,391;392,511,377;392,391,377;377,511,391
171,65,66;171,65,51;171,66,51;51,65,66
171,65,186;171,65,66;171,186,66;66,65,186
171,185,186;171,185,65;171,186,65;65,185,186
171,170,185;171,170,65;171,185,65;65,170,185
171,50,170;171,50,65;171,170,65;65,50,170
171,50,65;171,50,51;171,65,51;51,50,65
171,66,52;171,66,51;171,52,51;51,66,52
171,67,52;171,67,66;171,52,66;66,67,52
171,186,67;171,186,66;171,67,66;66,186,67
171,187,67;171,187,186;171,67,186;186,187,67
171,67,187;171,67,52;171,187,52;52,67,187
171,187,172;171,187,52;171,172,52;52,187,172
1835,1971,1851;1835,1971,1970;1835,1851,1970;1970,1971,1851
1835,1971,1956;1835,1971,1851;1835,1956,1851;1851,1971,1956
1835,1956,1971;1835,1956,1970;1835,1971,1970;1970,1956,1971
1835,1956,1836;1835,1956,1851;1835,1836,1851;1851,1956,1836
1835,1851,1850;1835,1851,1970;1835,1850,1970;1970,1851,1850
1835,1955,1956;1835,1955,1970;1835,1956,1970;1970,1955,1956
1835,1970,1849;1835,1970,1969;1835,1849,1969;1969,1970,1849
1835,1849,1954;1835,1849,1969;1835,1954,1969;1969,1849,1954
1835,1954,1970;1835,1954,1969;1835,1970,1969;1969,1954,1970
1835,1850,1849;1835,1850,1970;1835,1849,1970;1970,1850,1849
1835,1954,1955;1835,1954,1970;1835,1955,1970;1970,1954,1955
1835,1849,1834;1835,1849,1954;1835,1834,1954;1954,1849,1834
1835,1851,1731;1835,1851,1730;1835,1731,1730;1730,1851,1731
1835,1836,1731;1835,1836,1851;1835,1731,1851;1851,1836,1731
1835,1850,1851;1835,1850,1730;1835,1851,1730;1730,1850,1851
1835,1731,1715;1835,1731,1730;1835,1715,1730;1730,1731,1715
1835,1716,1715;1835,1716,1731;1835,1715,1731;1731,1716,1715
1835,1836,1716;1835,1836,1731;1835,1716,1731;1731,1836,1716
1835,1714,1729;1835,1714,1730;1835,1729,1730;1730,1714,1729
1835,1729,1714;1835,1729,1849;1835,1714,1849;1849,1729,1714
1835,1729,1849;1835,1729,1730;1835,1849,1730;1730,1729,1849
1835,1849,1850;1835,1849,1730;1835,1850,1730;1730,1849,1850
1835,1715,1714;1835,1715,1730;1835,1714,1730;1730,1715,1714
1835,1714,1834;1835,1714,1849;1835,1834,1849;1849,1714,1834
1835,1941,1940;1835,1941,1821;1835,1940,1821;1821,1941,1940
1835,1821,1836;1835,1821,1956;1835,1836,1956;1956,1821,1836
1835,1955,1940;1835,1955,1956;1835,1940,1956;1956,1955,1940
1835,1821,1940;1835,1821,1820;1835,1940,1820;1820,1821,1940
1835,1941,1821;1835,1941,1956;1835,1821,1956;1956,1941,1821
1835,1940,1941;1835,1940,1956;1835,1941,1956;1956,1940,1941
1835,1819,1939;1835,1819,1954;1835,1939,1954;1954,1819,1939
1835,1939,1955;1835,1939,1954;1835,1955,1954;1954,1939,1955
1835,1834,1819;1835,1834,1954;1835,1819,1954;1954,1834,1819
1835,1820,1939;1835,1820,1819;1835,1939,1819;1819,1820,1939
1835,1940,1955;1835,1940,1939;1835,1955,1939;1939,1940,1955
1835,1820,1940;1835,1820,1939;1835,1940,1939;1939,1820,1940
1835,1819,1834;1835,1819,1714;1835,1834,1714;1714,1819,1834
1835,1699,1820;1835,1699,1819;1835,1820,1819;1819,1699,1820
1835,1699,1700;1835,1699,1820;1835,1700,1820;1820,1699,1700
1835,1699,1819;1835,1699,1714;1835,1819,1714;1714,1699,1819
1835,1715,1699;1835,1715,1714;1835,1699,1714;1714,1715,1699
1835,1700,1699;1835,1700,1715;1835,1699,1715;1715,1700,1699
731,612,611;731,612,626;731,611,626;626,612,611
731,627,747;731,627,732;731,747,732;732,627,747
731,627,732;731,627,612;731,732,612;612,627,732
731,746,627;731,746,626;731,627,626;626,746,627
731,627,612;731,627,626;731,612,626;626,627,612
731,747,627;731,747,746;731,627,746;746,747,627
731,611,612;731,611,1;731,612,1;1,611,612
731,612,732;731,612,1;731,732,1;1,612,732
131,11,12;131,11,1;131,12,1;1,11,12
131,12,132;131,12,1;131,132,1;1,12,132
1737,1752,1632;1737,1752,1751;1737,1632,1751;1751,1752,1632
1737,1631,1736;1737,1631,1751;1737,1736,1751;1751,1631,1736
1737,1632,1631;1737,1632,1751;1737,1631,1751;1751,1632,1631
1737,1631,1632;1737,1631,1617;1737,1632,1617;1617,1631,1632
1737,1631,1616;1737,1631,1736;1737,1616,1736;1736,1631,1616
1737,1616,1631;1737,1616,1617;1737,1631,1617;1617,1616,1631
1737,1617,1632;1737,1617,1618;1737,1632,1618;1618,1617,1632
1737,1633,1632;1737,1633,1753;1737,1632,1753;1753,1633,1632
1737,1633,1753;1737,1633,1618;1737,1753,1618;1618,1633,1753
1737,1632,1633;1737,1632,1618;1737,1633,1618;1618,1632,1633
1737,1632,1752;1737,1632,1753;1737,1752,1753;1753,1632,1752
1737,1753,1738;1737,1753,1618;1737,1738,1618;1618,1753,1738
1737,1752,1751;1737,1752,1872;1737,1751,1872;1872,1752,1751
1737,1871,1856;1737,1871,1857;1737,1856,1857;1857,1871,1856
1737,1871,1857;1737,1871,1872;1737,1857,1872;1872,1871,1857
1737,1736,1871;1737,1736,1751;1737,1871,1751;1751,1736,1871
1737,1751,1871;1737,1751,1872;1737,1871,1872;1872,1751,1871
1737,1856,1871;1737,1856,1736;1737,1871,1736;1736,1856,1871
1737,1753,1872;1737,1753,1873;1737,1872,1873;1873,1753,1872
1737,1872,1857;1737,1872,1873;1737,1857,1873;1873,1872,1857
1737,1857,1858;1737,1857,1873;1737,1858,1873;1873,1857,1858
1737,1752,1872;1737,1752,1753;1737,1872,1753;1753,1752,1872
1737,1738,1753;1737,1738,1873;1737,1753,1873;1873,1738,1753
1737,1858,1738;1737,1858,1873;1737,1738,1873;1873,1858,1738
1615,1735,1736;1615,1735,1751;1615,1736,1751;1751,1735,1736
1615,1750,1735;1615,1750,1751;1615,1735,1751;1751,1750,1735
1615,1630,1750;1615,1630,1751;1615,1750,1751;1751,1630,1750
1615,1736,1631;1615,1736,1751;1615,1631,1751;1751,1736,1631
1615,1631,1630;1615,1631,1751;1615,1630,1751;1751,1631,1630
1615,1616,1631;1615,1616,1736;1615,1631,1736;1736,1616,1631
1241,1106,1122;1241,1106,1107;1241,1122,1107;1107,1106,1122
1241,1122,1242;1241,1122,1107;1241,1242,1107;1107,1122,1242
1241,1106,1121;1241,1106,1122;1241,1121,1122;1122,1106,1121
1241,1226,1106;1241,1226,1107;1241,1106,1107;1107,1226,1106
1241,1242,1227;1241,1242,1107;1241,1227,1107;1107,1242,1227
1241,1227,1226;1241,1227,1107;1241,1226,1107;1107,1227,1226
1241,1242,1137;1241,1242,1257;1241,1137,1257;1257,1242,1137
1241,1137,1256;1241,1137,1257;1241,1256,1257;1257,1137,1256
1241,1122,1137;1241,1122,1242;1241,1137,1242;1242,1122,1137
1241,1122,1136;1241,1122,1137;1241,1136,1137;1137,1122,1136
1241,1137,1136;1241,1137,1256;1241,1136,1256;1256,1137,1136
1241,1121,1136;1241,1121,1122;1241,1136,1122;1122,1121,1136
1362,1377,1378;1362,1377,1257;1362,1378,1257;1257,1377,1378
1362,1258,1242;1362,1258,1257;1362,1242,1257;1257,1258,1242
1362,1378,1258;1362,1378,1257;1362,1258,1257;1257,1378,1258
1362,1258,1243;1362,1258,1242;1362,1243,1242;1242,1258,1243
1362,1243,1258;1362,1243,1378;1362,1258,1378;1378,1243,1258
1362,1363,1243;1362,1363,1378;1362,1243,1378;1378,1363,1243
1362,1361,1376;1362,1361,1256;1362,1376,1256;1256,1361,1376
1362,1256,1377;1362,1256,1257;1362,1377,1257;1257,1256,1377
1362,1242,1256;1362,1242,1257;1362,1256,1257;1257,1242,1256
1362,1256,1376;1362,1256,1377;1362,1376,1377;1377,1256,1376
1362,1241,1361;1362,1241,1256;1362,1361,1256;1256,1241,1361
1362,1242,1241;1362,1242,1256;1362,1241,1256;1256,1242,1241
1482,1498,1497;1482,1498,1618;1482,1497,1618;1618,1498,1497
1482,1497,1617;1482,1497,1618;1482,1617,1618;1618,1497,1617
1482,1603,1483;1482,1603,1618;1482,1483,1618;1618,1603,1483
1482,1617,1602;1482,1617,1618;1482,1602,1618;1618,1617,1602
1482,1483,1498;1482,1483,1618;1482,1498,1618;1618,1483,1498
1482,1602,1603;1482,1602,1618;1482,1603,1618;1618,1602,1603
1482,1378,1377;1482,1378,1498;1482,1377,1498;1498,1378,1377
1482,1483,1378;1482,1483,1498;1482,1378,1498;1498,1483,1378
1482,1377,1497;1482,1377,1498;1482,1497,1498;1498,1377,1497
1482,1378,1363;1482,1378,1377;1482,1363,1377;1377,1378,1363
1482,1483,1363;1482,1483,1378;1482,1363,1378;1378,1483,1363
1482,1363,1362;1482,1363,1377;1482,1362,1377;1377,1363,1362
942,837,836;942,837,957;942,836,957;957,837,836
942,821,956;942,821,836;942,956,836;836,821,956
942,837,821;942,837,836;942,821,836;836,837,821
942,836,956;942,836,957;942,956,957;957,836,956
942,822,821;942,822,837;942,821,837;837,822,821
942,821,941;942,821,956;942,941,956;956,821,941
942,838,837;942,838,957;942,837,957;957,838,837
942,822,837;942,822,838;942,837,838;838,822,837
942,958,838;942,958,957;942,838,957;957,958,838
942,943,823;942,943,958;942,823,958;958,943,823
942,823,822;942,823,838;942,822,838;838,823,822
942,958,823;942,958,838;942,823,838;838,958,823
942,943,928;942,943,823;942,928,823;823,943,928
942,823,807;942,823,822;942,807,822;822,823,807
942,928,808;942,928,823;942,808,823;823,928,808
942,808,807;942,808,823;942,807,823;823,808,807
942,807,808;942,807,928;942,808,928;928,807,808
942,927,807;942,927,928;942,807,928;928,927,807
1333,1468,1469;1333,1468,1349;1333,1469,1349;1349,1468,1469
1333,1468,1453;1333,1468,1454;1333,1453,1454;1454,1468,1453
1333,1349,1469;1333,1349,1454;1333,1469,1454;1454,1349,1469
1333,1469,1468;1333,1469,1454;1333,1468,1454;1454,1469,1468
1333,1348,1468;1333,1348,1349;1333,1468,1349;1349,1348,1468
1333,1334,1349;1333,1334,1454;1333,1349,1454;1454,1334,1349
1333,1453,1452;1333,1453,1;1333,1452,1;1,1453,1452
1333,1452,1332;1333,1452,1;1333,1332,1;1,1452,1332
1333,1454,1453;1333,1454,1;1333,1453,1;1,1454,1453
1333,1334,1454;1333,1334,1;1333,1454,1;1,1334,1454
1042,921,936;1042,921,922;1042,936,922;922,921,936
1042,936,921;1042,936,1041;1042,921,1041;1041,936,921
1042,1057,937;1042,1057,936;1042,937,936;936,1057,937
1042,1056,936;1042,1056,1041;1042,936,1041;1041,1056,936
1042,1056,1057;1042,1056,936;1042,1057,936;936,1056,1057
1042,936,937;1042,936,922;1042,937,922;922,936,937
1042,906,921;1042,906,922;1042,921,922;922,906,921
1042,921,906;1042,921,1041;1042,906,1041;1041,921,906
1042,907,906;1042,907,922;1042,906,922;922,907,906
1042,906,1026;1042,906,1041;1042,1026,1041;1041,906,1026
1042,907,1026;1042,907,906;1042,1026,906;906,907,1026
1042,1027,1026;1042,1027,907;1042,1026,907;907,1027,1026
1042,1028,1027;1042,1028,907;1042,1027,907;907,1028,1027
1042,908,923;1042,908,1043;1042,923,1043;1043,908,923
1042,908,1028;1042,908,907;1042,1028,907;907,908,1028
1042,908,1043;1042,908,1028;1042,1043,1028;1028,908,1043
1042,908,907;1042,908,922;1042,907,922;922,908,907
1042,923,908;1042,923,922;1042,908,922;922,923,908
663,783,784;663,783,798;663,784,798;798,783,784
663,664,799;663,664,784;663,799,784;784,664,799
663,784,799;663,784,798;663,799,798;798,784,799
663,799,679;663,799,798;663,679,798;798,799,679
663,664,679;663,664,799;663,679,799;799,664,679
663,679,678;663,679,798;663,678,798;798,679,678
663,783,798;663,783,782;663,798,782;782,783,798
663,798,797;663,798,782;663,797,782;782,798,797
663,797,662;663,797,782;663,662,782;782,797,662
663,677,797;663,677,798;663,797,798;798,677,797
663,797,677;663,797,662;663,677,662;662,797,677
663,678,677;663,678,798;663,677,798;798,678,677
663,649,769;663,649,768;663,769,768;768,649,769
663,768,784;663,768,783;663,784,783;783,768,784
663,649,768;663,649,648;663,768,648;648,649,768
663,649,664;663,649,784;663,664,784;784,649,664
663,769,649;663,769,784;663,649,784;784,769,649
663,768,769;663,768,784;663,769,784;784,768,769
663,767,783;663,767,782;663,783,782;782,767,783
663,647,767;663,647,782;663,767,782;782,647,767
663,662,647;663,662,782;663,647,782;782,662,647
663,647,648;663,647,767;663,648,767;767,647,648
663,648,768;663,648,767;663,768,767;767,648,768
663,768,783;663,768,767;663,783,767;767,768,783
1687,1686,1566;1687,1686,1;1687,1566,1;1,1686,1566
1687,1566,1567;1687,1566,1;1687,1567,1;1,1566,1567
36,51,1971;36,51,1970;36,1971,1970;1970,51,1971
36,1971,1956;36,1971,1970;36,1956,1970;1970,1971,1956
36,1956,1955;36,1956,1970;36,1955,1970;1970,1956,1955
36,35,50;36,35,1970;36,50,1970;1970,35,50
36,1955,35;36,1955,1970;36,35,1970;1970,1955,35
36,50,51;36,50,1970;36,51,1970;1970,50,51
36,52,1971;36,52,51;36,1971,51;51,52,1971
36,37,1957;36,37,52;36,1957,52;52,37,1957
36,1957,1972;36,1957,52;36,1972,52;52,1957,1972
36,1971,1957;36,1971,1956;36,1957,1956;1956,1971,1957
36,52,1972;36,52,1971;36,1972,1971;1971,52,1972
36,1972,1957;36,1972,1971;36,1957,1971;1971,1972,1957
36,35,1955;36,35,20;36,1955,20;20,35,1955
36,1940,21;36,1940,20;36,21,20;20,1940,21
36,1940,1941;36,1940,21;36,1941,21;21,1940,1941
36,1955,1940;36,1955,20;36,1940,20;20,1955,1940
36,1940,1955;36,1940,1956;36,1955,1956;1956,1940,1955
36,1941,1940;36,1941,1956;36,1940,1956;1956,1941,1940
155,154,34;155,154,139;155,34,139;139,154,34
155,19,34;155,19,20;155,34,20;20,19,34
155,19,20;155,19,139;155,20,139;139,19,20
155,34,19;155,34,139;155,19,139;139,34,19
155,34,35;155,34,20;155,35,20;20,34,35
155,20,140;155,20,139;155,140,139;139,20,140
155,21,141;155,21,20;155,141,20;20,21,141
155,35,21;155,35,20;155,21,20;20,35,21
155,21,156;155,21,141;155,156,141;141,21,156
155,141,140;155,141,20;155,140,20;20,141,140
155,35,36;155,35,21;155,36,21;21,35,36
155,21,36;155,21,156;155,36,156;156,21,36
155,34,154;155,34,49;155,154,49;49,34,154
155,169,170;155,169,49;155,170,49;49,169,170
155,154,169;155,154,49;155,169,49;49,154,169
155,35,34;155,35,49;155,34,49;49,35,34
155,170,50;155,170,49;155,50,49;49,170,50
155,50,35;155,50,49;155,35,49;49,50,35
155,35,50;155,35,51;155,50,51;51,35,50
155,171,156;155,171,51;155,156,51;51,171,156
155,50,170;155,50,51;155,170,51;51,50,170
155,170,171;155,170,51;155,171,51;51,170,171
155,156,36;155,156,51;155,36,51;51,156,36
155,36,35;155,36,51;155,35,51;51,36,35
155,274,154;155,274,139;155,154,139;139,274,154
155,275,274;155,275,260;155,274,260;260,275,274
155,274,259;155,274,260;155,259,260;260,274,259
155,260,259;155,260,139;155,259,139;139,260,259
155,259,274;155,259,139;155,274,139;139,259,274
155,140,260;155,140,139;155,260,139;139,140,260
155,260,141;155,260,261;155,141,261;261,260,141
155,275,260;155,275,261;155,260,261;261,275,260
155,141,156;155,141,261;155,156,261;261,141,156
155,156,276;155,156,261;155,276,261;261,156,276
155,276,275;155,276,261;155,275,261;261,276,275
155,140,141;155,140,260;155,141,260;260,140,141
155,289,169;155,289,154;155,169,154;154,289,169
155,274,289;155,274,154;155,289,154;154,274,289
155,289,274;155,289,275;155,274,275;275,289,274
155,290,170;155,290,289;155,170,289;289,290,170
155,170,169;155,170,289;155,169,289;289,170,169
155,290,289;155,290,275;155,289,275;275,290,289
1839,1973,1974;1839,1973,1853;1839,1974,1853;1853,1973,1974
1839,1958,1973;1839,1958,1853;1839,1973,1853;1853,1958,1973
1839,1973,1958;1839,1973,1974;1839,1958,1974;1974,1973,1958
1839,1958,1959;1839,1958,1974;1839,1959,1974;1974,1958,1959
1839,1838,1958;1839,1838,1853;1839,1958,1853;1853,1838,1958
1839,1974,1854;1839,1974,1853;1839,1854,1853;1853,1974,1854
926,821,820;926,821,940;926,820,940;940,821,820
926,806,820;926,806,821;926,820,821;821,806,820
926,806,805;926,806,820;926,805,820;820,806,805
926,820,805;926,820,940;926,805,940;940,820,805
926,941,821;926,941,940;926,821,940;940,941,821
926,805,925;926,805,940;926,925,940;940,805,925
926,792,807;926,792,912;926,807,912;912,792,807
926,807,792;926,807,806;926,792,806;806,807,792
926,911,791;926,911,792;926,791,792;792,911,791
926,911,792;926,911,912;926,792,912;912,911,792
926,792,791;926,792,806;926,791,806;806,792,791
926,807,927;926,807,912;926,927,912;912,807,927
926,807,806;926,807,822;926,806,822;822,807,806
926,941,822;926,941,821;926,822,821;821,941,822
926,822,806;926,822,821;926,806,821;821,822,806
926,927,807;926,927,822;926,807,822;822,927,807
926,941,942;926,941,822;926,942,822;822,941,942
926,942,927;926,942,822;926,927,822;822,942,927
516,515,530;516,515,410;516,530,410;410,515,530
